"token","token_length","is_numeric_token","token_type","numeric_value"
"shocks",6,FALSE,"Character",NA
"but",3,FALSE,"Character",NA
"also",4,FALSE,"Character",NA
"acts",4,FALSE,"Character",NA
"as",2,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"brake",5,FALSE,"Character",NA
"on",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"mobilization",12,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"savings",7,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"finance",7,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"economy",7,FALSE,"Character",NA
"while",5,FALSE,"Character",NA
"investment",10,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"human",5,FALSE,"Character",NA
"capital",7,FALSE,"Character",NA
"education",9,FALSE,"Character",NA
"vocational",10,FALSE,"Character",NA
"training",8,FALSE,"Character",NA
"research",8,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"development",11,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"physical",8,FALSE,"Character",NA
"infrastructure",14,FALSE,"Character",NA
"is",2,FALSE,"Character",NA
"constrained",11,FALSE,"Character",NA
"by",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"lack",4,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"budgetary",9,FALSE,"Character",NA
"leeway",6,FALSE,"Character",NA
"only",4,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"workers",7,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"industry",8,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"services",8,FALSE,"Character",NA
"have",4,FALSE,"Character",NA
"regular",7,FALSE,"Character",NA
"jobs",4,FALSE,"Character",NA
"with",4,FALSE,"Character",NA
"written",7,FALSE,"Character",NA
"contracts",9,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"social",6,FALSE,"Character",NA
"security",8,FALSE,"Character",NA
"cover45",7,FALSE,"Character",NA
"finally",7,FALSE,"Character",NA
"he",2,FALSE,"Character",NA
"covid",5,FALSE,"Character",NA
"health",6,FALSE,"Character",NA
"crisis",6,FALSE,"Character",NA
"further",7,FALSE,"Character",NA
"reinforced",10,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"duality",7,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"economy",7,FALSE,"Character",NA
"with",4,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"part",4,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"economy",7,FALSE,"Character",NA
"that",4,FALSE,"Character",NA
"is",2,FALSE,"Character",NA
"integrated",10,FALSE,"Character",NA
"into",4,FALSE,"Character",NA
"global",6,FALSE,"Character",NA
"value",5,FALSE,"Character",NA
"chains",6,FALSE,"Character",NA
"accounting",10,FALSE,"Character",NA
"for",3,FALSE,"Character",NA
"just",4,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"gdp",3,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"unemployment",12,FALSE,"Character",NA
"rate",4,FALSE,"Character",NA
"impacts",7,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"indian",6,FALSE,"Character",NA
"economy",7,FALSE,"Character",NA
"by",2,FALSE,"Character",NA
"influencing",11,FALSE,"Character",NA
"spending",8,FALSE,"Character",NA
"growth",6,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"job",3,FALSE,"Character",NA
"opportunities",13,FALSE,"Character",NA
"consequently",12,FALSE,"Character",NA
"continued",9,FALSE,"Character",NA
"vigilance",9,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"effective",9,FALSE,"Character",NA
"policy",6,FALSE,"Character",NA
"measures",8,FALSE,"Character",NA
"remain",6,FALSE,"Character",NA
"crucial",7,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"foster",6,FALSE,"Character",NA
"sustainable",11,FALSE,"Character",NA
"job",3,FALSE,"Character",NA
"growth",6,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"secure",6,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"nation’s",8,FALSE,"Character",NA
"future",6,FALSE,"Character",NA
"prosperity46",12,FALSE,"Character",NA
"recent",6,FALSE,"Character",NA
"weather",7,FALSE,"Character",NA
"patterns",8,FALSE,"Character",NA
"across",6,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"country",7,FALSE,"Character",NA
"have",4,FALSE,"Character",NA
"brought",7,FALSE,"Character",NA
"about",5,FALSE,"Character",NA
"significant",11,FALSE,"Character",NA
"changes",7,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"economic",8,FALSE,"Character",NA
"conditions",10,FALSE,"Character",NA
"as",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"rains",5,FALSE,"Character",NA
"have",4,FALSE,"Character",NA
"covered",7,FALSE,"Character",NA
"large",5,FALSE,"Character",NA
"parts",5,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"impacting",9,FALSE,"Character",NA
"nearly",6,FALSE,"Character",NA
"half",4,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"agricultural",12,FALSE,"Character",NA
"land",4,FALSE,"Character",NA
"expectations",12,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"higher",6,FALSE,"Character",NA
"farm",4,FALSE,"Character",NA
"production",10,FALSE,"Character",NA
"have",4,FALSE,"Character",NA
"risen",5,FALSE,"Character",NA
"this",4,FALSE,"Character",NA
"positive",8,FALSE,"Character",NA
"development",11,FALSE,"Character",NA
"has",3,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"potential",9,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"contribute",10,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"forbes",6,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"unemployment",12,FALSE,"Character",NA
"rate",4,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"current",7,FALSE,"Character",NA
"rate",4,FALSE,"Character",NA
"historical",10,FALSE,"Character",NA
"trends",6,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"more",4,FALSE,"Character",NA
"february",8,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"www.forbesindia.com",19,FALSE,"Character",NA
"article",7,FALSE,"Character",NA
"explainers",10,FALSE,"Character",NA
"unemployment",12,FALSE,"Character",NA
"rate",4,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"manjari",7,FALSE,"Character",NA
"chatterjee",10,FALSE,"Character",NA
"miller",6,FALSE,"Character",NA
"india’s",7,FALSE,"Character",NA
"general",7,FALSE,"Character",NA
"election",8,FALSE,"Character",NA
"what",4,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"know",4,FALSE,"Character",NA
"council",7,FALSE,"Character",NA
"on",2,FALSE,"Character",NA
"foreign",7,FALSE,"Character",NA
"relations",9,FALSE,"Character",NA
"april",5,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"www.cfr.org",11,FALSE,"Character",NA
"expert",6,FALSE,"Character",NA
"brief",5,FALSE,"Character",NA
"indias",6,FALSE,"Character",NA
"general",7,FALSE,"Character",NA
"election",8,FALSE,"Character",NA
"what",4,FALSE,"Character",NA
"know",4,FALSE,"Character",NA
"forbes",6,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"unemployment",12,FALSE,"Character",NA
"rate",4,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"current",7,FALSE,"Character",NA
"rate",4,FALSE,"Character",NA
"historical",10,FALSE,"Character",NA
"trends",6,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"more",4,FALSE,"Character",NA
"february",8,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"www.forbesindia.com",19,FALSE,"Character",NA
"article",7,FALSE,"Character",NA
"explainers",10,FALSE,"Character",NA
"unemployment",12,FALSE,"Character",NA
"rate",4,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"mckinsey",8,FALSE,"Character",NA
"global",6,FALSE,"Character",NA
"institute",9,FALSE,"Character",NA
"india’s",7,FALSE,"Character",NA
"turning",7,FALSE,"Character",NA
"point",5,FALSE,"Character",NA
"an",2,FALSE,"Character",NA
"economic",8,FALSE,"Character",NA
"agenda",6,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"spur",4,FALSE,"Character",NA
"growth",6,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"jobs",4,FALSE,"Character",NA
"august",6,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"www.mckinsey.com",16,FALSE,"Character",NA
"media",5,FALSE,"Character",NA
"mckinsey",8,FALSE,"Character",NA
"featured",8,FALSE,"Character",NA
"20insights",10,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"indias",6,FALSE,"Character",NA
"20turning",9,FALSE,"Character",NA
"20point",7,FALSE,"Character",NA
"20an",4,FALSE,"Character",NA
"20economic",10,FALSE,"Character",NA
"20agenda",8,FALSE,"Character",NA
"20to",4,FALSE,"Character",NA
"20spur",6,FALSE,"Character",NA
"20growth",8,FALSE,"Character",NA
"20and",5,FALSE,"Character",NA
"20jobs",6,FALSE,"Character",NA
"mgi",3,FALSE,"Character",NA
"indias",6,FALSE,"Character",NA
"turning",7,FALSE,"Character",NA
"point",5,FALSE,"Character",NA
"executive",9,FALSE,"Character",NA
"summary",7,FALSE,"Character",NA
"august",6,FALSE,"Character",NA
"vfinal.pdf",10,FALSE,"Character",NA
"ibid",4,FALSE,"Character",NA
"ibid",4,FALSE,"Character",NA
"benoît",6,FALSE,"Character",NA
"gautier",7,FALSE,"Character",NA
"le",2,FALSE,"Character",NA
"mercantilisme",13,FALSE,"Character",NA
"modien",6,FALSE,"Character",NA
"à",1,FALSE,"Character",NA
"l’épreuve",9,FALSE,"Character",NA
"de",2,FALSE,"Character",NA
"la",2,FALSE,"Character",NA
"réalité",7,FALSE,"Character",NA
"ambassade",9,FALSE,"Character",NA
"de",2,FALSE,"Character",NA
"france",6,FALSE,"Character",NA
"en",2,FALSE,"Character",NA
"inde",4,FALSE,"Character",NA
"service",7,FALSE,"Character",NA
"économique",10,FALSE,"Character",NA
"régional",8,FALSE,"Character",NA
"de",2,FALSE,"Character",NA
"new",3,FALSE,"Character",NA
"delhi",5,FALSE,"Character",NA
"janvier",7,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"www.tresor.economie.gouv.fr",27,FALSE,"Character",NA
"articles",8,FALSE,"Character",NA
"85e8d201",8,FALSE,"Character",NA
"f069",4,FALSE,"Character",NA
"8a3d",4,FALSE,"Character",NA
"02a9d690cc54",12,FALSE,"Character",NA
"files",5,FALSE,"Character",NA
"9254184f",8,FALSE,"Character",NA
"542a",4,FALSE,"Character",NA
"a27d",4,FALSE,"Character",NA
"3f80be466913",12,FALSE,"Character",NA
"forbes",6,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"unemployment",12,FALSE,"Character",NA
"rate",4,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"current",7,FALSE,"Character",NA
"rate",4,FALSE,"Character",NA
"historical",10,FALSE,"Character",NA
"trends",6,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"more",4,FALSE,"Character",NA
"february",8,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"www.forbesindia.com",19,FALSE,"Character",NA
"article",7,FALSE,"Character",NA
"explainers",10,FALSE,"Character",NA
"unemployment",12,FALSE,"Character",NA
"rate",4,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"policy",6,FALSE,"Character",NA
"paper",5,FALSE,"Character",NA
"n",1,FALSE,"Character",NA
"june",4,FALSE,"Character",NA
"retrospective",13,FALSE,"Character",NA
"analysis",8,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"indian",6,FALSE,"Character",NA
"elections",9,FALSE,"Character",NA
"bjp",3,FALSE,"Character",NA
"wins",4,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"general",7,FALSE,"Character",NA
"elections",9,FALSE,"Character",NA
"against",7,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"strengthening",13,FALSE,"Character",NA
"opposition",10,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"bloc",4,FALSE,"Character",NA
"overall",7,FALSE,"Character",NA
"economic",8,FALSE,"Character",NA
"growth",6,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"improve",7,FALSE,"Character",NA
"labor",5,FALSE,"Character",NA
"demand",6,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"agriculture",11,FALSE,"Character",NA
"sector47",8,FALSE,"Character",NA
"on",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"other",5,FALSE,"Character",NA
"hand",4,FALSE,"Character",NA
"startup",7,FALSE,"Character",NA
"registration",12,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"an",2,FALSE,"Character",NA
"increased",9,FALSE,"Character",NA
"number",6,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"tax",3,FALSE,"Character",NA
"returns",7,FALSE,"Character",NA
"which",5,FALSE,"Character",NA
"suggests",8,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"different",9,FALSE,"Character",NA
"picture",7,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"people",6,FALSE,"Character",NA
"choosing",8,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"be",2,FALSE,"Character",NA
"entrepreneurs",13,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"micro",5,FALSE,"Character",NA
"entrepreneurs",13,FALSE,"Character",NA
"highlight",9,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"importance",10,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"diversifying",12,FALSE,"Character",NA
"economic",8,FALSE,"Character",NA
"activities",10,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"create",6,FALSE,"Character",NA
"more",4,FALSE,"Character",NA
"employment",10,FALSE,"Character",NA
"opportunities",13,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"bolster",7,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"country’s",9,FALSE,"Character",NA
"financial",9,FALSE,"Character",NA
"resilience48",12,FALSE,"Character",NA
"year",4,FALSE,"Character",NA
"unemployment",12,FALSE,"Character",NA
"rate",4,FALSE,"Character",NA
"percent",7,FALSE,"Character",NA
"since",5,FALSE,"Character",NA
"bjp",3,FALSE,"Character",NA
"arriving",8,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"power",5,FALSE,"Character",NA
"8,1",3,FALSE,"Character",NA
"april",5,FALSE,"Character",NA
"8,3",3,FALSE,"Character",NA
"7,3",3,FALSE,"Character",NA
"5,9",3,FALSE,"Character",NA
"5,27",4,FALSE,"Character",NA
"5,33",4,FALSE,"Character",NA
"5,36",4,FALSE,"Character",NA
"5,42",4,FALSE,"Character",NA
"5,44",4,FALSE,"Character",NA
"5,44",4,FALSE,"Character",NA
"5,42",4,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"new",3,FALSE,"Character",NA
"indian",6,FALSE,"Character",NA
"welfarism",9,FALSE,"Character",NA
"between",7,FALSE,"Character",NA
"benefits",8,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"limits",6,FALSE,"Character",NA
"welfare",7,FALSE,"Character",NA
"schemes",7,FALSE,"Character",NA
"will",4,FALSE,"Character",NA
"play",4,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"key",3,FALSE,"Character",NA
"role",4,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"pm",2,FALSE,"Character",NA
"modi’s",6,FALSE,"Character",NA
"new",3,FALSE,"Character",NA
"five",4,FALSE,"Character",NA
"year",4,FALSE,"Character",NA
"term",4,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"bjp",3,FALSE,"Character",NA
"government",10,FALSE,"Character",NA
"has",3,FALSE,"Character",NA
"made",4,FALSE,"Character",NA
"its",3,FALSE,"Character",NA
"delivery",8,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"new",3,FALSE,"Character",NA
"kind",4,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"welfare",7,FALSE,"Character",NA
"program",7,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"central",7,FALSE,"Character",NA
"issue",5,FALSE,"Character",NA
"as",2,FALSE,"Character",NA
"former",6,FALSE,"Character",NA
"chief",5,FALSE,"Character",NA
"economic",8,FALSE,"Character",NA
"adviser",7,FALSE,"Character",NA
"arvind",6,FALSE,"Character",NA
"subramanian",11,FALSE,"Character",NA
"noted",5,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"critical",8,FALSE,"Character",NA
"pillar",6,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"modi",4,FALSE,"Character",NA
"government’s",12,FALSE,"Character",NA
"economic",8,FALSE,"Character",NA
"program",7,FALSE,"Character",NA
"consists",8,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"what",4,FALSE,"Character",NA
"he",2,FALSE,"Character",NA
"termed",6,FALSE,"Character",NA
"new",3,FALSE,"Character",NA
"welfarism",9,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"which",5,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"government",10,FALSE,"Character",NA
"subsidizes",10,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"provision",9,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"essential",9,FALSE,"Character",NA
"private",7,FALSE,"Character",NA
"goods",5,FALSE,"Character",NA
"such",4,FALSE,"Character",NA
"as",2,FALSE,"Character",NA
"electricity",11,FALSE,"Character",NA
"housing",7,FALSE,"Character",NA
"bank",4,FALSE,"Character",NA
"accounts",8,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"cooking",7,FALSE,"Character",NA
"gas",3,FALSE,"Character",NA
"as",2,FALSE,"Character",NA
"well",4,FALSE,"Character",NA
"as",2,FALSE,"Character",NA
"giving",6,FALSE,"Character",NA
"out",3,FALSE,"Character",NA
"cash",4,FALSE,"Character",NA
"payments50",10,FALSE,"Character",NA
"contrary",8,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"traditional",11,FALSE,"Character",NA
"welfare",7,FALSE,"Character",NA
"models",6,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"europe",6,FALSE,"Character",NA
"or",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"u.s",3,FALSE,"Character",NA
"welfare",7,FALSE,"Character",NA
"since",5,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"arriving",8,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"bjp",3,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"has",3,FALSE,"Character",NA
"been",4,FALSE,"Character",NA
"coupled",7,FALSE,"Character",NA
"with",4,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"government’s",12,FALSE,"Character",NA
"embrace",7,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"direct",6,FALSE,"Character",NA
"cash",4,FALSE,"Character",NA
"transfers",9,FALSE,"Character",NA
"which",5,FALSE,"Character",NA
"have",4,FALSE,"Character",NA
"funneled",8,FALSE,"Character",NA
"government",10,FALSE,"Character",NA
"benefits",8,FALSE,"Character",NA
"directly",8,FALSE,"Character",NA
"into",4,FALSE,"Character",NA
"household",9,FALSE,"Character",NA
"bank",4,FALSE,"Character",NA
"accounts",8,FALSE,"Character",NA
"while",5,FALSE,"Character",NA
"cutting",7,FALSE,"Character",NA
"out",3,FALSE,"Character",NA
"leaky",5,FALSE,"Character",NA
"intermediaries51",16,FALSE,"Character",NA
"according",9,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"bbc",3,FALSE,"Character",NA
"india’s",7,FALSE,"Character",NA
"government",10,FALSE,"Character",NA
"has",3,FALSE,"Character",NA
"spent",5,FALSE,"Character",NA
"more",4,FALSE,"Character",NA
"than",4,FALSE,"Character",NA
"trillion",8,FALSE,"Character",NA
"rupees",6,FALSE,"Character",NA
"billion",7,FALSE,"Character",NA
"billion",7,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"past",4,FALSE,"Character",NA
"decade",6,FALSE,"Character",NA
"delivering",10,FALSE,"Character",NA
"direct",6,FALSE,"Character",NA
